,label,0-x,0-y,0-z,1-x,1-y,1-z,2-x,2-y,2-z,3-x,3-y,3-z,4-x,4-y,4-z,5-x,5-y,5-z,6-x,6-y,6-z,7-x,7-y,7-z,8-x,8-y,8-z,9-x,9-y,9-z,10-x,10-y,10-z,11-x,11-y,11-z,12-x,12-y,12-z,13-x,13-y,13-z,14-x,14-y,14-z,15-x,15-y,15-z,16-x,16-y,16-z,17-x,17-y,17-z,18-x,18-y,18-z,19-x,19-y,19-z,20-x,20-y,20-z
10,up,0.26318618655204773,0.7347367405891418,6.975590594038295e-08,0.2984975576400757,0.7144573926925659,-0.02324606291949749,0.3301372230052948,0.652035653591156,-0.034237705171108246,0.336699903011322,0.5936833620071411,-0.04425887390971184,0.31403452157974243,0.5587846636772156,-0.05380231514573097,0.2995731830596924,0.5686815977096558,-0.02085929363965988,0.3037799298763275,0.5012844800949097,-0.04101178050041199,0.3009437620639801,0.45643430948257446,-0.0519544780254364,0.2971741855144501,0.4157465696334839,-0.058942344039678574,0.26820632815361023,0.5714855790138245,-0.02135794796049595,0.28603026270866394,0.5310950875282288,-0.058364372700452805,0.2965508997440338,0.5862565040588379,-0.06666211038827896,0.3013346791267395,0.6325808763504028,-0.061742041260004044,0.2389691174030304,0.5858094692230225,-0.024172477424144745,0.2625829577445984,0.5705748796463013,-0.06147528067231178,0.27425500750541687,0.6312224268913269,-0.056458376348018646,0.27907153964042664,0.6720089316368103,-0.041416235268116,0.2111995816230774,0.6085269451141357,-0.028727412223815918,0.2371300309896469,0.6008772253990173,-0.05482194572687149,0.25276726484298706,0.6446191072463989,-0.05107695609331131,0.25864365696907043,0.674709677696228,-0.040515292435884476
11,up,0.27002596855163574,0.7197794318199158,6.263274343609737e-08,0.30343344807624817,0.6966456770896912,-0.02133489027619362,0.32890063524246216,0.6396122574806213,-0.03497195243835449,0.3384583592414856,0.5869923233985901,-0.04794025048613548,0.3212692141532898,0.5555214881896973,-0.06039457395672798,0.29083961248397827,0.548063337802887,-0.027664558961987495,0.2875129282474518,0.482018381357193,-0.0505489706993103,0.2810221016407013,0.43695735931396484,-0.06350987404584885,0.27232271432876587,0.39812543988227844,-0.07179568707942963,0.25897297263145447,0.5528369545936584,-0.029916295781731606,0.28128015995025635,0.5273138880729675,-0.06805582344532013,0.2990855574607849,0.5839998722076416,-0.07538125663995743,0.3066246211528778,0.6281759142875671,-0.070210300385952,0.23196810483932495,0.5719653367996216,-0.03410305082798004,0.2644921541213989,0.5727519392967224,-0.06991488486528397,0.28133925795555115,0.6281737089157104,-0.06403018534183502,0.2870563566684723,0.6641478538513184,-0.04954184591770172,0.20912925899028778,0.5997684597969055,-0.04023442044854164,0.24208903312683105,0.6062804460525513,-0.06456553936004639,0.26166853308677673,0.646941602230072,-0.06076037883758545,0.26955562829971313,0.6723748445510864,-0.05059681460261345
12,up,0.2701493799686432,0.6851111650466919,8.725168498813218e-08,0.30357247591018677,0.6593046188354492,-0.016126876696944237,0.32785797119140625,0.6001807451248169,-0.0273987278342247,0.3365215063095093,0.5525014400482178,-0.039070650935173035,0.31908389925956726,0.526120126247406,-0.05046166107058525,0.2819242477416992,0.5174294710159302,-0.024478452280163765,0.27969157695770264,0.4534449875354767,-0.04600335285067558,0.27535316348075867,0.40999603271484375,-0.059047359973192215,0.26830923557281494,0.3717329800128937,-0.06794299930334091,0.25093722343444824,0.5231909155845642,-0.02882278524339199,0.28126999735832214,0.5024616122245789,-0.06417466700077057,0.3027004897594452,0.5550280213356018,-0.07131350040435791,0.3097633719444275,0.5968174338340759,-0.06781835854053497,0.2249734252691269,0.5435362458229065,-0.03469046205282211,0.2650712728500366,0.5431389212608337,-0.06911668926477432,0.2845180332660675,0.5967549085617065,-0.06412353366613388,0.2903828024864197,0.6331016421318054,-0.0514238215982914,0.2045530080795288,0.5721838474273682,-0.04205000400543213,0.2420586347579956,0.5747278332710266,-0.0669059008359909,0.26445910334587097,0.6118588447570801,-0.06441111117601395,0.2741585075855255,0.6381102800369263,-0.05584432929754257
13,up,0.27297496795654297,0.6732723116874695,1.4418635885249387e-07,0.30378255248069763,0.653123676776886,-0.01552983932197094,0.33073097467422485,0.5919185876846313,-0.024529924616217613,0.3417849838733673,0.5451036691665649,-0.033859316259622574,0.32447338104248047,0.5197253227233887,-0.043016303330659866,0.29375624656677246,0.5125643014907837,-0.022915154695510864,0.3016747832298279,0.45078518986701965,-0.044020459055900574,0.30537721514701843,0.40831440687179565,-0.05687800422310829,0.30607593059539795,0.3699837327003479,-0.06579792499542236,0.26312780380249023,0.5144079327583313,-0.027870899066329002,0.2899320721626282,0.49116113781929016,-0.061172038316726685,0.3086700737476349,0.5433464646339417,-0.06827674061059952,0.3155009150505066,0.5840228199958801,-0.06555481255054474,0.23608587682247162,0.5309565663337708,-0.03442516177892685,0.2733319401741028,0.5321162343025208,-0.06873413920402527,0.2909473776817322,0.5888621807098389,-0.06488800048828125,0.29662638902664185,0.6257963180541992,-0.05335332453250885,0.21293658018112183,0.5570666790008545,-0.042357947677373886,0.24939578771591187,0.5622718930244446,-0.06807185709476471,0.27054107189178467,0.6024380922317505,-0.06644031405448914,0.2800186574459076,0.6304395198822021,-0.059028077870607376
14,up,0.27555379271507263,0.6599892377853394,1.547581547356458e-07,0.30481529235839844,0.6410427689552307,-0.01614210195839405,0.33344000577926636,0.5829977989196777,-0.02587505616247654,0.3454763889312744,0.5338730812072754,-0.03589849919080734,0.328458696603775,0.5045441389083862,-0.04566105082631111,0.2953930199146271,0.5033536553382874,-0.021653616800904274,0.30552804470062256,0.43941521644592285,-0.04211501032114029,0.3100464642047882,0.3980066478252411,-0.05286000669002533,0.31169572472572327,0.3592844009399414,-0.05969446152448654,0.264521986246109,0.5034617781639099,-0.02596222423017025,0.2948332726955414,0.47241199016571045,-0.060736045241355896,0.3119089603424072,0.5261206030845642,-0.06678181886672974,0.31675416231155396,0.5692845582962036,-0.06155174598097801,0.237852081656456,0.5178446769714355,-0.031960733234882355,0.2788015604019165,0.518233060836792,-0.06742145866155624,0.2939172387123108,0.5762078166007996,-0.06299638003110886,0.29730406403541565,0.6130620241165161,-0.0495782233774662,0.21566033363342285,0.5419901013374329,-0.03924135863780975,0.2541758120059967,0.5474055409431458,-0.06446156650781631,0.2740759551525116,0.5874114036560059,-0.06223258376121521,0.2817992866039276,0.6140530109405518,-0.0536075159907341
15,up,0.2746293246746063,0.6615403890609741,1.4390796820862306e-07,0.3052639067173004,0.6398766040802002,-0.016470007598400116,0.3344542980194092,0.5813065767288208,-0.026133505627512932,0.3466704785823822,0.5312440395355225,-0.03622568026185036,0.3287005126476288,0.5016961097717285,-0.04595792666077614,0.29703840613365173,0.5026637315750122,-0.02124558947980404,0.30967655777931213,0.4397517144680023,-0.0416259802877903,0.3150208592414856,0.398617148399353,-0.05226818472146988,0.31721094250679016,0.3604355454444885,-0.05897197499871254,0.2655564248561859,0.5021244287490845,-0.02539541944861412,0.29426103830337524,0.47211238741874695,-0.06068712845444679,0.31146225333213806,0.5245242118835449,-0.0672185868024826,0.3176673650741577,0.5684160590171814,-0.062133267521858215,0.23817957937717438,0.515713632106781,-0.03128657117486,0.2783171832561493,0.5177921056747437,-0.066908098757267,0.2931595742702484,0.5750664472579956,-0.0631665512919426,0.2973620593547821,0.6126614809036255,-0.05004489794373512,0.21554052829742432,0.5390904545783997,-0.03857676312327385,0.25339043140411377,0.546033501625061,-0.06377539783716202,0.2732335925102234,0.5856417417526245,-0.062333859503269196,0.2820284366607666,0.6131355166435242,-0.05419173464179039
16,up,0.27336111664772034,0.6601448059082031,1.5167594824561093e-07,0.3047695755958557,0.6404845118522644,-0.016796449199318886,0.33510398864746094,0.5827291011810303,-0.026779670268297195,0.3465290069580078,0.5325894951820374,-0.036970105022192,0.3275913596153259,0.5039186477661133,-0.04695358872413635,0.2964026629924774,0.5025784969329834,-0.02225618250668049,0.3087284564971924,0.4400686025619507,-0.043000128120183945,0.314343124628067,0.39880287647247314,-0.05412491038441658,0.3169662058353424,0.36047714948654175,-0.06121032312512398,0.26472821831703186,0.5017494559288025,-0.026262523606419563,0.29447418451309204,0.4745922386646271,-0.0622013658285141,0.311678946018219,0.5284058451652527,-0.069005586206913,0.31788569688796997,0.5725499391555786,-0.06399757415056229,0.23731306195259094,0.5158752202987671,-0.03196484223008156,0.27795517444610596,0.5195989608764648,-0.06824629008769989,0.292805016040802,0.5769088268280029,-0.06479660421609879,0.29699069261550903,0.6141027212142944,-0.05182390660047531,0.21457721292972565,0.5398208498954773,-0.03900730237364769,0.25278884172439575,0.5487399101257324,-0.06510790437459946,0.2731512188911438,0.5894249677658081,-0.06396143138408661,0.28246819972991943,0.6170977354049683,-0.055860500782728195
17,up,0.2733585238456726,0.6648491621017456,1.3448469360355375e-07,0.3045324683189392,0.6455202698707581,-0.01661287248134613,0.3325521945953369,0.5876504778862,-0.0269783828407526,0.3433477282524109,0.5380942225456238,-0.037689000368118286,0.3248727321624756,0.5099691152572632,-0.048224784433841705,0.2898572087287903,0.5039166808128357,-0.022751210257411003,0.2978242337703705,0.43998491764068604,-0.0438571572303772,0.30092287063598633,0.3966425657272339,-0.055748049169778824,0.30178406834602356,0.35775861144065857,-0.06336715817451477,0.25890472531318665,0.5055803060531616,-0.026834746822714806,0.28946244716644287,0.48257458209991455,-0.06272529065608978,0.3092420995235443,0.5356833338737488,-0.0696040689945221,0.31726646423339844,0.5795217752456665,-0.06501801311969757,0.23244602978229523,0.522200882434845,-0.03258823603391647,0.2740209996700287,0.5257788896560669,-0.06813359260559082,0.29041188955307007,0.5820650458335876,-0.06384006887674332,0.2953256070613861,0.6193270087242126,-0.05073210224509239,0.21063421666622162,0.5481508374214172,-0.039780374616384506,0.24941898882389069,0.5543050169944763,-0.06484156847000122,0.27000194787979126,0.59401935338974,-0.062498368322849274,0.27887648344039917,0.6216880679130554,-0.053745850920677185
18,up,0.2737092971801758,0.6767007112503052,1.0808119554894802e-07,0.3044351041316986,0.6548202037811279,-0.01539439707994461,0.3313232362270355,0.5959776639938354,-0.02599397301673889,0.3435696065425873,0.5485971570014954,-0.036969780921936035,0.3260231912136078,0.5252827405929565,-0.04776853695511818,0.28607916831970215,0.5106965899467468,-0.024079831317067146,0.288336843252182,0.44959011673927307,-0.0460750088095665,0.2875419855117798,0.4068874716758728,-0.05977996811270714,0.2847609519958496,0.3688780665397644,-0.06910797953605652,0.2554400563240051,0.5126689672470093,-0.028976211324334145,0.2896216809749603,0.49838340282440186,-0.06338661164045334,0.311015784740448,0.5511389374732971,-0.07044661790132523,0.31867721676826477,0.5915310978889465,-0.06746532768011093,0.22992271184921265,0.5315093994140625,-0.03539809584617615,0.2740026116371155,0.5362985730171204,-0.06910709291696548,0.29196903109550476,0.5920324325561523,-0.06431765854358673,0.29717278480529785,0.6285331845283508,-0.05242818966507912,0.20947518944740295,0.5603592395782471,-0.043421175330877304,0.25114476680755615,0.5719173550605774,-0.06834600865840912,0.2725292146205902,0.6115455031394958,-0.066500224173069,0.28185492753982544,0.6382659673690796,-0.05879179760813713
19,up,0.27376970648765564,0.6803143620491028,1.1240478414720201e-07,0.30519556999206543,0.6589795351028442,-0.014619679190218449,0.3320152759552002,0.6008345484733582,-0.024821430444717407,0.3447083830833435,0.5537526607513428,-0.03564155101776123,0.32818758487701416,0.5316739678382874,-0.046417851001024246,0.2867279648780823,0.515749990940094,-0.024449769407510757,0.2910604178905487,0.45309194922447205,-0.046221259981393814,0.2921939790248871,0.4099794030189514,-0.05961332097649574,0.2917907238006592,0.3712165355682373,-0.06871192902326584,0.25615939497947693,0.5177426338195801,-0.029606293886899948,0.2897200882434845,0.5025523900985718,-0.06356046348810196,0.31162047386169434,0.5543686747550964,-0.07001787424087524,0.3206891119480133,0.5948609113693237,-0.06674189120531082,0.23077824711799622,0.536577045917511,-0.03613025322556496,0.2745773494243622,0.5412898063659668,-0.06909534335136414,0.2923818826675415,0.5966421961784363,-0.06378799676895142,0.2979353666305542,0.6336749196052551,-0.051722217351198196,0.21038660407066345,0.5652197003364563,-0.04425062984228134,0.2516062557697296,0.5760184526443481,-0.06854753941297531,0.27290669083595276,0.6152004599571228,-0.06643013656139374,0.28281721472740173,0.6422584056854248,-0.05858519300818443
20,up,0.27849480509757996,0.6884627342224121,1.1003020006228326e-07,0.3098702132701874,0.6666068434715271,-0.015542902052402496,0.33507445454597473,0.6107862591743469,-0.02718396671116352,0.34684035181999207,0.5636482834815979,-0.03938482701778412,0.3313201665878296,0.5394446849822998,-0.0514802485704422,0.29041576385498047,0.5245091915130615,-0.025828611105680466,0.29294246435165405,0.46226921677589417,-0.04882469400763512,0.2939811944961548,0.41922372579574585,-0.06270168721675873,0.2931613028049469,0.3814869523048401,-0.07180549949407578,0.2588595151901245,0.5281884074211121,-0.031005490571260452,0.29239800572395325,0.5127427577972412,-0.06780098378658295,0.31424057483673096,0.5657104849815369,-0.07526895403862,0.3224330544471741,0.6076881885528564,-0.07149817794561386,0.2331969439983368,0.5479940176010132,-0.03762136772274971,0.276179701089859,0.555286705493927,-0.072627954185009,0.2953777611255646,0.608893871307373,-0.06805353611707687,0.3011764585971832,0.6438832879066467,-0.05556973069906235,0.21265873312950134,0.5769652128219604,-0.04577303305268288,0.25365781784057617,0.5890057682991028,-0.0705360397696495,0.27550143003463745,0.6275168061256409,-0.06824707984924316,0.28480055928230286,0.6525153517723083,-0.05984782800078392
21,up,0.2825155258178711,0.7066673040390015,1.0604586009321793e-07,0.3136211931705475,0.6835592985153198,-0.016281558200716972,0.33885446190834045,0.6292272806167603,-0.02837899513542652,0.3513213098049164,0.5826219916343689,-0.04099996015429497,0.3380604088306427,0.5579513907432556,-0.05340683460235596,0.29624688625335693,0.5421642065048218,-0.025767842307686806,0.2999212145805359,0.48087432980537415,-0.04890981316566467,0.3012484014034271,0.4372888207435608,-0.06269630044698715,0.3005530834197998,0.3995125889778137,-0.0715474933385849,0.26442742347717285,0.5460008978843689,-0.030569789931178093,0.29706263542175293,0.5302401185035706,-0.06733231991529465,0.31841135025024414,0.5830074548721313,-0.0743936076760292,0.3271876573562622,0.6243433952331543,-0.07009414583444595,0.23858396708965302,0.5660969614982605,-0.036922939121723175,0.28066501021385193,0.5732316970825195,-0.07164303958415985,0.29800349473953247,0.6272283792495728,-0.06641801446676254,0.3029005527496338,0.6622273921966553,-0.05320293456315994,0.21828840672969818,0.5956471562385559,-0.04492786526679993,0.2584194540977478,0.6068033576011658,-0.06887267529964447,0.27927708625793457,0.644401490688324,-0.06592343747615814,0.28799039125442505,0.6686976552009583,-0.05688032880425453
